"CELL_LINE_NAME","DRUG_ID","DRUG_NAME","LN_IC50"
"RCC10RGB",1445,"AZD8835",2.994626
"CORL105",1445,"AZD8835",4.756905
"NCIH1573",1445,"AZD8835",3.725447
"EFO21",1445,"AZD8835",4.032674
"RERFGC1B",1445,"AZD8835",2.449625
"HCC1569",1445,"AZD8835",2.72146
"JEG3",1445,"AZD8835",3.892634
"EBC1",1445,"AZD8835",3.6285
"OC314",1445,"AZD8835",2.132944
"RT112",1445,"AZD8835",1.848095
"MFE280",1445,"AZD8835",1.174584
"IGROV1",1445,"AZD8835",2.601723
"HCC1806",1445,"AZD8835",2.051448
"A253",1445,"AZD8835",4.628956
"NCIH2228",1445,"AZD8835",2.312483
"PANC0203",1445,"AZD8835",1.599968
"CAL54",1445,"AZD8835",2.141444
"NCIH2347",1445,"AZD8835",3.625158
"OSRC2",1445,"AZD8835",4.458664
"NCIH2087",1445,"AZD8835",3.07074
"TE8",1445,"AZD8835",1.718158
"NCIH358",1445,"AZD8835",2.221358
"FADU",1445,"AZD8835",2.5985
"VAESBJ",1445,"AZD8835",4.471944
"NCIH2110",1445,"AZD8835",2.050482
"OVCAR4",1445,"AZD8835",3.105415
"NCIH2122",1445,"AZD8835",1.934298
"BT20",1445,"AZD8835",1.15412
"HCC15",1445,"AZD8835",2.665455
"HSC3",1445,"AZD8835",1.816694
"JHH1",1445,"AZD8835",1.090064
"NCIH2030",1445,"AZD8835",2.304491
"MDAMB468",1445,"AZD8835",4.003922
"SW780",1445,"AZD8835",3.73777
"OV56",1445,"AZD8835",3.662502
"NUGC3",1445,"AZD8835",3.372947
"NCIH1568",1445,"AZD8835",1.980638
"OVKATE",1445,"AZD8835",3.698566
"NCIH3122",1445,"AZD8835",3.795736
"KP2",1445,"AZD8835",2.883107
"TE15",1445,"AZD8835",2.262139
"COLO678",1445,"AZD8835",3.830159
"KOSC2",1445,"AZD8835",1.947639
"OVTOKO",1445,"AZD8835",1.953479
"BICR22",1445,"AZD8835",1.981104
"OV90",1445,"AZD8835",2.873008
"BPH1",1445,"AZD8835",1.22711
"NCIH2009",1445,"AZD8835",2.301338
"NCIH1793",1445,"AZD8835",3.946208
"PC14",1445,"AZD8835",1.86399
"A498",1445,"AZD8835",5.198793
"A388",1445,"AZD8835",1.027767
"TE5",1445,"AZD8835",1.375096
"OVCAR5",1445,"AZD8835",1.840358
"NCIH292",1445,"AZD8835",0.674998
"TOV21G",1445,"AZD8835",1.848375
"NCIH1355",1445,"AZD8835",2.124466
"SCC9",1445,"AZD8835",1.186249
"NCIH2405",1445,"AZD8835",3.330108
"JAR",1445,"AZD8835",3.924584
"PSN1",1445,"AZD8835",4.228231
"NCIH2023",1445,"AZD8835",2.169149
"ACHN",1445,"AZD8835",2.48955
"SU8686",1445,"AZD8835",2.443922
"SKN",1445,"AZD8835",2.930809
"BFTC909",1445,"AZD8835",1.306274
"YKG1",1445,"AZD8835",3.01807
"LOUNH91",1445,"AZD8835",1.625455
"LCLC103H",1445,"AZD8835",4.893324
"U87MG",1445,"AZD8835",3.275708
"AM38",1445,"AZD8835",4.804138
"SF295",1445,"AZD8835",2.843283
"GAMG",1445,"AZD8835",1.779391
"LXF289",1445,"AZD8835",2.388112
"SW1573",1445,"AZD8835",1.407533
"IALM",1445,"AZD8835",3.136482
"RH18",1445,"AZD8835",2.266444
"KALS1",1445,"AZD8835",3.757003
"NCIH650",1445,"AZD8835",3.071524
"RKO",1445,"AZD8835",1.552901
"NCIH1755",1445,"AZD8835",1.822343
"LN18",1445,"AZD8835",3.4972
"T98G",1445,"AZD8835",1.667119
"NOS1",1445,"AZD8835",1.51192
"SW1271",1445,"AZD8835",4.001118
"SJSA1",1445,"AZD8835",3.259053
"U118MG",1445,"AZD8835",4.03055
"SW1088",1445,"AZD8835",3.195655
"ISTMES1",1445,"AZD8835",3.182083
"NCIH2172",1445,"AZD8835",3.921748
"SF539",1445,"AZD8835",2.678331
"CAL72",1445,"AZD8835",4.006562
"SKHEP1",1445,"AZD8835",2.893591
"SF268",1445,"AZD8835",3.402937
"SKLMS1",1445,"AZD8835",1.680908
"H4",1445,"AZD8835",1.759504
"NCIH1915",1445,"AZD8835",4.849193
"GI1",1445,"AZD8835",2.163158
"J82",1445,"AZD8835",3.192711
"KP4",1445,"AZD8835",3.538857
"HOS",1445,"AZD8835",2.39915
"ES2",1445,"AZD8835",3.885489
"RPMI7951",1445,"AZD8835",2.464752
"MG63",1445,"AZD8835",2.32253
"MDAMB157",1445,"AZD8835",4.198001
"TT2609C02",1445,"AZD8835",4.887044
"SF126",1445,"AZD8835",1.972405
"SNB75",1445,"AZD8835",2.332448
"SKMES1",1445,"AZD8835",0.943083
"UMUC3",1445,"AZD8835",2.975694
"ASH3",1445,"AZD8835",2.589647
"OV7",1445,"AZD8835",1.960809
"T24",1445,"AZD8835",2.867893
"NCIH2452",1445,"AZD8835",3.040898
"NCIH226",1445,"AZD8835",2.322692
"SKNSH",1445,"AZD8835",1.549169
"MDST8",1445,"AZD8835",2.219708
"IHH4",1445,"AZD8835",3.006355
"JHH2",1445,"AZD8835",2.090061
"MDAMB231",1445,"AZD8835",2.935943
"HCC44",1445,"AZD8835",2.043605
"CAL78",1445,"AZD8835",3.987902
"FTC133",1445,"AZD8835",4.846262
"OVCAR8",1445,"AZD8835",2.907477
"NCIH1703",1445,"AZD8835",1.342514
"8505C",1445,"AZD8835",3.060094
"42MGBA",1445,"AZD8835",1.67627
"MDAMB436",1445,"AZD8835",4.230951
"FLO1",1445,"AZD8835",1.905184
"U2OS",1445,"AZD8835",2.075814
"8305C",1445,"AZD8835",1.927054
"GB1",1445,"AZD8835",2.668865
"SW1783",1445,"AZD8835",3.533985
"GCT",1445,"AZD8835",3.768078
"ESS1",1445,"AZD8835",1.796975
"8MGBA",1445,"AZD8835",1.94696
"NCIH460",1445,"AZD8835",2.556515
"HOP62",1445,"AZD8835",3.262105
"GIMEN",1445,"AZD8835",2.082922
"A427",1445,"AZD8835",3.718408
"HT1080",1445,"AZD8835",2.888829
"HCC1395",1445,"AZD8835",3.799343
"MPP89",1445,"AZD8835",3.903078
"NCIH1563",1445,"AZD8835",2.004643
"SNU423",1445,"AZD8835",2.478581
"NCIH838",1445,"AZD8835",1.930179
"BHT101",1445,"AZD8835",1.873816
"CAS1",1445,"AZD8835",3.622784
"KNS42",1445,"AZD8835",3.80343
"TCCSUP",1445,"AZD8835",1.904192
"A172",1445,"AZD8835",4.175649
"MSTO211H",1445,"AZD8835",2.556063
"KS1",1445,"AZD8835",2.209158
"BCPAP",1445,"AZD8835",3.525735
"NCIH1792",1445,"AZD8835",1.865743
"RERFLCMS",1445,"AZD8835",1.55005
"SKUT1",1445,"AZD8835",2.707936
"DBTRG05MG",1445,"AZD8835",2.707069
"RO82W1",1445,"AZD8835",2.798589
"HOP92",1445,"AZD8835",2.260097
"CAL62",1445,"AZD8835",2.542841
"CAL120",1445,"AZD8835",2.397969
"ONS76",1445,"AZD8835",3.822576
"SW982",1445,"AZD8835",2.350637
"PATU8988T",1445,"AZD8835",2.491494
"SNU387",1445,"AZD8835",1.660152
"NCIH1299",1445,"AZD8835",2.902956
"RD",1445,"AZD8835",1.568976
"SW756",1445,"AZD8835",3.442405
"YH13",1445,"AZD8835",2.102093
"BT549",1445,"AZD8835",3.420748
"NCIH23",1445,"AZD8835",2.82472
"JHH6",1445,"AZD8835",2.395084
"RKN",1445,"AZD8835",2.68734
"NMCG1",1445,"AZD8835",2.49806
"639V",1445,"AZD8835",2.16076
"LOXIMVI",1445,"AZD8835",1.690262
"LK2",1445,"AZD8835",2.301436
"NCIH446",1445,"AZD8835",2.10285
"TT",1445,"AZD8835",3.61884
"TT",1445,"AZD8835",1.868066
"DMS273",1445,"AZD8835",4.802614
"NCIH69",1445,"AZD8835",0.4318
"D283MED",1445,"AZD8835",3.092173
"DMS114",1445,"AZD8835",1.689977
"NCIH716",1445,"AZD8835",2.188462
"OACM51",1445,"AZD8835",3.406996
"ECC10",1445,"AZD8835",2.948749
"NCIH1048",1445,"AZD8835",0.013415
"SKES1",1445,"AZD8835",1.803416
"DU4475",1445,"AZD8835",2.858285
"SKPNDW",1445,"AZD8835",3.296642
"MHHES1",1445,"AZD8835",2.306685
"NCIH1876",1445,"AZD8835",2.59458
"NCIH2081",1445,"AZD8835",4.201647
"NCIH524",1445,"AZD8835",2.670214
"LU165",1445,"AZD8835",4.744638
"COLO684",1445,"AZD8835",2.439008
"CHP126",1445,"AZD8835",3.608669
"MESSA",1445,"AZD8835",1.518987
"NCIH211",1445,"AZD8835",3.870105
"NCIH810",1445,"AZD8835",3.942925
"SBC5",1445,"AZD8835",2.433299
"OVK18",1445,"AZD8835",3.120138
"NCIH661",1445,"AZD8835",2.298794
"NCIH146",1445,"AZD8835",4.022319
"BEN",1445,"AZD8835",4.654422
"NCIH1341",1445,"AZD8835",0.205768
"NCIH1092",1445,"AZD8835",4.767151
"22RV1",1445,"AZD8835",2.106254
"COLO668",1445,"AZD8835",2.894917
"LU135",1445,"AZD8835",3.652131
"G402",1445,"AZD8835",2.245675
"CADOES1",1445,"AZD8835",3.97726
"LU134A",1445,"AZD8835",3.37144
"TC71",1445,"AZD8835",0.888728
"SIMA",1445,"AZD8835",2.98662
"KPNYN",1445,"AZD8835",4.034467
"RH41",1445,"AZD8835",0.956778
"CORL88",1445,"AZD8835",4.807205
"SKNFI",1445,"AZD8835",2.492682
"CHP212",1445,"AZD8835",0.680458
"NCIH1155",1445,"AZD8835",4.449168
"DMS53",1445,"AZD8835",5.14429
"SNU1",1445,"AZD8835",5.238527
"NCIH522",1445,"AZD8835",3.221543
"NB1",1445,"AZD8835",1.193907
"NH12",1445,"AZD8835",2.092557
"NCIH1105",1445,"AZD8835",4.212408
"SHP77",1445,"AZD8835",4.512553
"A204",1445,"AZD8835",0.782366
"NCIH209",1445,"AZD8835",4.080172
"HEMCSS",1445,"AZD8835",0.55767
"NCIH526",1445,"AZD8835",4.883168
"MFE296",1445,"AZD8835",2.607534
"NCIH520",1445,"AZD8835",4.237806
"NCIH841",1445,"AZD8835",2.713623
"TOV112D",1445,"AZD8835",2.585595
"SKNDZ",1445,"AZD8835",4.596181
"NCIH82",1445,"AZD8835",3.447319
"A2780",1445,"AZD8835",0.974461
"SNU398",1445,"AZD8835",3.948989
"NCIH2227",1445,"AZD8835",3.939005
"SW13",1445,"AZD8835",3.019915
"AN3CA",1445,"AZD8835",1.763805
"CORL95",1445,"AZD8835",3.929837
"CORL279",1445,"AZD8835",2.4267
"G401",1445,"AZD8835",0.867333
"GOTO",1445,"AZD8835",2.114721
"NCIH1694",1445,"AZD8835",4.484248
"KYM1",1445,"AZD8835",2.718118
"DMS79",1445,"AZD8835",5.39217
"QGP1",1445,"AZD8835",4.344966
"NCIH2029",1445,"AZD8835",4.201156
"C33A",1445,"AZD8835",2.791624
"NCIH1836",1445,"AZD8835",3.909717
"TGW",1445,"AZD8835",2.302418
"NCIH1581",1445,"AZD8835",4.571141
"COLO824",1445,"AZD8835",2.698461
"PFSK1",1445,"AZD8835",2.26593
"NCIH1436",1445,"AZD8835",4.85185
"A673",1445,"AZD8835",1.85915
"SW837",1445,"AZD8835",3.168032
"SNU1040",1445,"AZD8835",4.937325
"AGS",1445,"AZD8835",0.172079
"HT29",1445,"AZD8835",1.958245
"CW2",1445,"AZD8835",3.497171
"HT55",1445,"AZD8835",2.926149
"SNU81",1445,"AZD8835",2.631974
"CAPAN1",1445,"AZD8835",3.815743
"NCIH508",1445,"AZD8835",2.461386
"CL11",1445,"AZD8835",2.805236
"SNUC1",1445,"AZD8835",1.582974
"TGBC11TKB",1445,"AZD8835",2.752225
"HCT15",1445,"AZD8835",2.400901
"SNU61",1445,"AZD8835",4.497057
"RCM1",1445,"AZD8835",3.507335
"SKCO1",1445,"AZD8835",1.179286
"T84",1445,"AZD8835",0.757349
"HPAFII",1445,"AZD8835",1.947983
"NUGC4",1445,"AZD8835",2.760285
"SNU5",1445,"AZD8835",2.85161
"KATOIII",1445,"AZD8835",2.906439
"OE19",1445,"AZD8835",2.921128
"OCUM1",1445,"AZD8835",3.849331
"SNU407",1445,"AZD8835",-0.885108
"SW948",1445,"AZD8835",2.653195
"SW1463",1445,"AZD8835",2.933712
"LS513",1445,"AZD8835",2.48449
"LS1034",1445,"AZD8835",2.784723
"LS180",1445,"AZD8835",2.373561
"CCK81",1445,"AZD8835",2.280277
"NCIH1435",1445,"AZD8835",4.095019
"KM12",1445,"AZD8835",4.813639
"ESO51",1445,"AZD8835",3.041059
"SW620",1445,"AZD8835",3.69157
"MKN45",1445,"AZD8835",3.976642
"SW1417",1445,"AZD8835",4.091425
"2313287",1445,"AZD8835",1.901168
"NCIN87",1445,"AZD8835",1.946243
"IM95",1445,"AZD8835",-0.428578
"SNU16",1445,"AZD8835",2.69416
"SW48",1445,"AZD8835",0.814985
"SW1116",1445,"AZD8835",4.508886
"HT115",1445,"AZD8835",2.493212
"LS411N",1445,"AZD8835",4.222051
"SW626",1445,"AZD8835",2.882548
"SNUC5",1445,"AZD8835",1.849334
"NCIH727",1445,"AZD8835",4.616295
"ESO26",1445,"AZD8835",2.570512
"HMVII",1445,"AZD8835",3.402372
"A101D",1445,"AZD8835",1.931198
"SKMEL1",1445,"AZD8835",5.072347
"HT144",1445,"AZD8835",3.171667
"SH4",1445,"AZD8835",4.158286
"COLO679",1445,"AZD8835",3.046517
"C32",1445,"AZD8835",3.875345
"RVH421",1445,"AZD8835",3.530047
"G361",1445,"AZD8835",3.313721
"UACC62",1445,"AZD8835",2.657028
"IGR1",1445,"AZD8835",3.901899
"IGR37",1445,"AZD8835",1.110538
"SKMEL24",1445,"AZD8835",4.456314
"COLO783",1445,"AZD8835",2.783424
"SKMEL5",1445,"AZD8835",2.711215
"SKMEL2",1445,"AZD8835",2.570556
"WM115",1445,"AZD8835",3.187059
"SKMEL30",1445,"AZD8835",2.786881
"MELHO",1445,"AZD8835",3.383979
"SKMEL3",1445,"AZD8835",3.987023
"IPC298",1445,"AZD8835",2.780545
"MELJUSO",1445,"AZD8835",2.672345
"COLO800",1445,"AZD8835",2.084774
"SKMEL28",1445,"AZD8835",2.245154
"COLO829",1445,"AZD8835",3.750775
"A375",1445,"AZD8835",1.826315
"LN229",1445,"AZD8835",3.262063
"SKMEL31",1445,"AZD8835",4.859959
"UACC257",1445,"AZD8835",3.791526
"COLO792",1445,"AZD8835",2.820318
"ZR7530",1445,"AZD8835",3.811133
"EFM192A",1445,"AZD8835",1.658368
"UACC893",1445,"AZD8835",1.57428
"BT483",1445,"AZD8835",3.997185
"MCF7",1445,"AZD8835",1.248337
"EFM19",1445,"AZD8835",1.160117
"HCC202",1445,"AZD8835",1.676073
"AU565",1445,"AZD8835",2.312403
"MDAMB415",1445,"AZD8835",3.737287
"HCC2218",1445,"AZD8835",3.225563
"HCC1419",1445,"AZD8835",3.272007
"BT474",1445,"AZD8835",1.663243
"HCC1500",1445,"AZD8835",4.639931
"CAMA1",1445,"AZD8835",5.242241
"MDAMB175VII",1445,"AZD8835",2.244846
"MDAMB453",1445,"AZD8835",0.091699
"T47D",1445,"AZD8835",1.9115
"HCC1428",1445,"AZD8835",4.20219
"MFM223",1445,"AZD8835",1.597492
"MDAMB361",1445,"AZD8835",0.193222
"RT4",1446,"PI3Ka_4409",4.691866
"ABC1",1446,"PI3Ka_4409",3.026749
"MKN1",1446,"PI3Ka_4409",1.355449
"KYSE140",1446,"PI3Ka_4409",2.224247
"MKN7",1446,"PI3Ka_4409",3.394956
"SAS",1446,"PI3Ka_4409",4.305132
"CFPAC1",1446,"PI3Ka_4409",1.192551
"OE33",1446,"PI3Ka_4409",2.563512
"TE4",1446,"PI3Ka_4409",0.542219
"FU97",1446,"PI3Ka_4409",1.94764
"NCIH1975",1446,"PI3Ka_4409",1.317765
"SW156",1446,"PI3Ka_4409",4.185093
"BICR78",1446,"PI3Ka_4409",2.006942
"EPLC272H",1446,"PI3Ka_4409",1.160257
"OAW42",1446,"PI3Ka_4409",-0.035457
"HCC38",1446,"PI3Ka_4409",3.65802
"CAL51",1446,"PI3Ka_4409",2.175123
"NCIH1650",1446,"PI3Ka_4409",2.634108
"LS123",1446,"PI3Ka_4409",2.448764
"NCIH441",1446,"PI3Ka_4409",1.054448
"NCIH1869",1446,"PI3Ka_4409",2.127425
"HCC1937",1446,"PI3Ka_4409",3.911301
"TGBC1TKB",1446,"PI3Ka_4409",4.622466
"LCLC97TM1",1446,"PI3Ka_4409",1.957822
"YAPC",1446,"PI3Ka_4409",2.24584
"HCT116",1446,"PI3Ka_4409",1.145517
"JHH7",1446,"PI3Ka_4409",2.613968
"NCIH2170",1446,"PI3Ka_4409",2.36121
"HEC1",1446,"PI3Ka_4409",2.411578
"CAL27",1446,"PI3Ka_4409",0.957554
"KNS62",1446,"PI3Ka_4409",1.837202
"OE21",1446,"PI3Ka_4409",1.263178
"SW1710",1446,"PI3Ka_4409",2.463378
"A431",1446,"PI3Ka_4409",1.811607
"SKGT4",1446,"PI3Ka_4409",0.395863
"KMRC1",1446,"PI3Ka_4409",3.573219
"A704",1446,"PI3Ka_4409",2.576519
"HDQP1",1446,"PI3Ka_4409",3.014835
"647V",1446,"PI3Ka_4409",2.120943
"NCIH2444",1446,"PI3Ka_4409",3.701585
"KYSE70",1446,"PI3Ka_4409",2.213095
"SW954",1446,"PI3Ka_4409",0.318941
"JIMT1",1446,"PI3Ka_4409",1.072316
"HCC827",1446,"PI3Ka_4409",4.241001
"CORL23",1446,"PI3Ka_4409",2.479756
"CAL851",1446,"PI3Ka_4409",2.216667
"OSC20",1446,"PI3Ka_4409",1.407967
"PECAPJ15",1446,"PI3Ka_4409",0.968954
"HSC4",1446,"PI3Ka_4409",0.637314
"OAW28",1446,"PI3Ka_4409",2.111618
"A549",1446,"PI3Ka_4409",2.26966
"KP3",1446,"PI3Ka_4409",1.509111
"HCC1599",1446,"PI3Ka_4409",0.267427
"KLE",1446,"PI3Ka_4409",2.396649
"JHOS4",1446,"PI3Ka_4409",0.269617
"HCC2157",1446,"PI3Ka_4409",2.489398
"NCIH1781",1446,"PI3Ka_4409",2.756473
"HCC78",1446,"PI3Ka_4409",1.458693
"HCC1143",1446,"PI3Ka_4409",2.45646
"FUOV1",1446,"PI3Ka_4409",2.131627
"PEO1",1446,"PI3Ka_4409",1.658341
"NCIH747",1446,"PI3Ka_4409",1.733214
"TE10",1446,"PI3Ka_4409",2.009438
"NCIH1651",1446,"PI3Ka_4409",4.128776
"PANC0403",1446,"PI3Ka_4409",2.112695
"HCC70",1446,"PI3Ka_4409",2.330754
"MS751",1446,"PI3Ka_4409",3.900926
"RMGI",1446,"PI3Ka_4409",2.223906
"KYSE450",1446,"PI3Ka_4409",1.753634
"PATU8902",1446,"PI3Ka_4409",1.588765
"KMRC20",1446,"PI3Ka_4409",3.458759
"PANC0327",1446,"PI3Ka_4409",1.299704
"NCIH1623",1446,"PI3Ka_4409",1.182424
"SNU449",1446,"PI3Ka_4409",2.617324
"KU1919",1446,"PI3Ka_4409",3.778849
"JHH4",1446,"PI3Ka_4409",2.21188
"SW1990",1446,"PI3Ka_4409",3.058434
"HPAC",1446,"PI3Ka_4409",2.266753
"SCC25",1446,"PI3Ka_4409",0.706403
"OSC19",1446,"PI3Ka_4409",1.760927
"KYSE510",1446,"PI3Ka_4409",1.912461
"HCC1187",1446,"PI3Ka_4409",1.700289
"HT3",1446,"PI3Ka_4409",1.381256
"KYSE520",1446,"PI3Ka_4409",2.546944
"JHOS2",1446,"PI3Ka_4409",1.244353
"KYSE150",1446,"PI3Ka_4409",2.864679
"SCC4",1446,"PI3Ka_4409",2.323053
"SAT",1446,"PI3Ka_4409",1.168918
"EFO27",1446,"PI3Ka_4409",0.869102
"MFE319",1446,"PI3Ka_4409",3.875805
"HTCC3",1446,"PI3Ka_4409",1.480133
"SUIT2",1446,"PI3Ka_4409",2.285115
"NCIH1944",1446,"PI3Ka_4409",1.053349
"HSC2",1446,"PI3Ka_4409",0.123678
"CAL33",1446,"PI3Ka_4409",0.174248
"HT1376",1446,"PI3Ka_4409",3.433433
"EKVX",1446,"PI3Ka_4409",2.67683
"BHY",1446,"PI3Ka_4409",1.308796
"SCC15",1446,"PI3Ka_4409",1.195271
"PC3",1446,"PI3Ka_4409",3.224451
"SISO",1446,"PI3Ka_4409",1.706895
"TE6",1446,"PI3Ka_4409",3.143306
"NCIH2342",1446,"PI3Ka_4409",1.616762
"HT1197",1446,"PI3Ka_4409",2.119584
"CAL12T",1446,"PI3Ka_4409",2.719238
"NCIH28",1446,"PI3Ka_4409",2.073337
"NCIH1437",1446,"PI3Ka_4409",2.098189
"NCIH596",1446,"PI3Ka_4409",2.211821
"CAL29",1446,"PI3Ka_4409",-0.396102
"KYSE410",1446,"PI3Ka_4409",1.909656
"PANC1005",1446,"PI3Ka_4409",2.731966
"HCC1954",1446,"PI3Ka_4409",0.01688
"TE9",1446,"PI3Ka_4409",2.075136
"SNGM",1446,"PI3Ka_4409",1.081315
"DANG",1446,"PI3Ka_4409",1.196582
"UWB1289",1446,"PI3Ka_4409",2.484018
"HARA",1446,"PI3Ka_4409",2.208673
"HCC366",1446,"PI3Ka_4409",2.373675
"5637",1446,"PI3Ka_4409",1.81268
"OVISE",1446,"PI3Ka_4409",1.819098
"KURAMOCHI",1446,"PI3Ka_4409",2.960587
"769P",1446,"PI3Ka_4409",2.719479
"NCIH2291",1446,"PI3Ka_4409",2.189787
"CAKI1",1446,"PI3Ka_4409",3.136356
"PANC0813",1446,"PI3Ka_4409",1.76057
"KON",1446,"PI3Ka_4409",1.566371
"LU65",1446,"PI3Ka_4409",3.115092
"C4I",1446,"PI3Ka_4409",3.316814
"BFTC905",1446,"PI3Ka_4409",0.537429
"SKGT2",1446,"PI3Ka_4409",2.622738
"NCIH1666",1446,"PI3Ka_4409",1.972378
"ECGI10",1446,"PI3Ka_4409",1.093805
"NCIH1648",1446,"PI3Ka_4409",0.399555
"VMRCRCZ",1446,"PI3Ka_4409",3.853364
"NCIH1838",1446,"PI3Ka_4409",3.640131
"COLO680N",1446,"PI3Ka_4409",4.888517
"KYSE270",1446,"PI3Ka_4409",1.945138
"OV17R",1446,"PI3Ka_4409",2.44499
"TE11",1446,"PI3Ka_4409",1.429312
"TE1",1446,"PI3Ka_4409",2.081095
"RL952",1446,"PI3Ka_4409",3.647336
"RERFLCKJ",1446,"PI3Ka_4409",1.50662
"KYSE180",1446,"PI3Ka_4409",1.291441
"SKOV3",1446,"PI3Ka_4409",0.902945
"NCIH647",1446,"PI3Ka_4409",1.562393
"NCIH2085",1446,"PI3Ka_4409",4.267376
"RCC10RGB",1446,"PI3Ka_4409",2.974714
"CORL105",1446,"PI3Ka_4409",3.260546
"NCIH1573",1446,"PI3Ka_4409",4.197697
"EFO21",1446,"PI3Ka_4409",3.463941
"RERFGC1B",1446,"PI3Ka_4409",2.175082
"HCC1569",1446,"PI3Ka_4409",2.171935
"JEG3",1446,"PI3Ka_4409",2.867543
"EBC1",1446,"PI3Ka_4409",1.616154
"OC314",1446,"PI3Ka_4409",1.833397
"RT112",1446,"PI3Ka_4409",1.164958
"MFE280",1446,"PI3Ka_4409",0.538442
"IGROV1",1446,"PI3Ka_4409",2.878299
"HCC1806",1446,"PI3Ka_4409",3.017217
"A253",1446,"PI3Ka_4409",4.509214
"NCIH2228",1446,"PI3Ka_4409",1.230434
"PANC0203",1446,"PI3Ka_4409",2.113155
"CAL54",1446,"PI3Ka_4409",2.508229
"NCIH2347",1446,"PI3Ka_4409",2.89937
"OSRC2",1446,"PI3Ka_4409",4.260294
"NCIH2087",1446,"PI3Ka_4409",3.591226
"TE8",1446,"PI3Ka_4409",2.215885
"NCIH358",1446,"PI3Ka_4409",2.785647
"FADU",1446,"PI3Ka_4409",2.107956
"VAESBJ",1446,"PI3Ka_4409",3.86391
"NCIH2110",1446,"PI3Ka_4409",1.986741
"OVCAR4",1446,"PI3Ka_4409",2.89986
"NCIH2122",1446,"PI3Ka_4409",1.000367
"BT20",1446,"PI3Ka_4409",1.291184
"HCC15",1446,"PI3Ka_4409",2.094706
"HSC3",1446,"PI3Ka_4409",0.191605
"JHH1",1446,"PI3Ka_4409",1.209745
"NCIH2030",1446,"PI3Ka_4409",1.931098
"MDAMB468",1446,"PI3Ka_4409",3.337086
"SW780",1446,"PI3Ka_4409",2.02731
"OV56",1446,"PI3Ka_4409",3.497808
"NUGC3",1446,"PI3Ka_4409",3.285382
"NCIH1568",1446,"PI3Ka_4409",1.557157
"OVKATE",1446,"PI3Ka_4409",4.371605
"NCIH3122",1446,"PI3Ka_4409",2.628535
"KP2",1446,"PI3Ka_4409",2.444235
"TE15",1446,"PI3Ka_4409",1.45087
"COLO678",1446,"PI3Ka_4409",4.403816
"KOSC2",1446,"PI3Ka_4409",1.298755
"OVTOKO",1446,"PI3Ka_4409",1.995353
"BICR22",1446,"PI3Ka_4409",0.587385
"OV90",1446,"PI3Ka_4409",1.608315
"BPH1",1446,"PI3Ka_4409",0.82122
"NCIH2009",1446,"PI3Ka_4409",2.372424
"NCIH1793",1446,"PI3Ka_4409",4.107671
"PC14",1446,"PI3Ka_4409",2.563213
"A498",1446,"PI3Ka_4409",3.557715
"A388",1446,"PI3Ka_4409",0.210217
"TE5",1446,"PI3Ka_4409",1.006342
"OVCAR5",1446,"PI3Ka_4409",2.698689
"NCIH292",1446,"PI3Ka_4409",0.562242
"TOV21G",1446,"PI3Ka_4409",3.245173
"NCIH1355",1446,"PI3Ka_4409",1.136981
"SCC9",1446,"PI3Ka_4409",0.321187
"NCIH2405",1446,"PI3Ka_4409",2.733498
"JAR",1446,"PI3Ka_4409",2.771536
"PSN1",1446,"PI3Ka_4409",4.246877
"NCIH2023",1446,"PI3Ka_4409",2.048893
"ACHN",1446,"PI3Ka_4409",2.497342
"SU8686",1446,"PI3Ka_4409",2.220946
"SKN",1446,"PI3Ka_4409",2.056889
"BFTC909",1446,"PI3Ka_4409",2.144114
"YKG1",1446,"PI3Ka_4409",3.375847
"LOUNH91",1446,"PI3Ka_4409",2.45349
"LCLC103H",1446,"PI3Ka_4409",4.984889
"U87MG",1446,"PI3Ka_4409",2.809935
"AM38",1446,"PI3Ka_4409",4.671406
"SF295",1446,"PI3Ka_4409",2.669656
"SKNAS",1446,"PI3Ka_4409",2.904204
"GAMG",1446,"PI3Ka_4409",2.105329
"LXF289",1446,"PI3Ka_4409",1.867989
"SW1573",1446,"PI3Ka_4409",1.29477
"IALM",1446,"PI3Ka_4409",2.756593
"RH18",1446,"PI3Ka_4409",2.369921
"KALS1",1446,"PI3Ka_4409",2.814766
"NCIH650",1446,"PI3Ka_4409",4.15861
"RKO",1446,"PI3Ka_4409",1.514486
"NCIH1755",1446,"PI3Ka_4409",2.197186
"LN18",1446,"PI3Ka_4409",3.319314
"T98G",1446,"PI3Ka_4409",2.064693
"NOS1",1446,"PI3Ka_4409",1.181693
"SW1271",1446,"PI3Ka_4409",4.7375
"SJSA1",1446,"PI3Ka_4409",3.094149
"U118MG",1446,"PI3Ka_4409",3.314217
"SW1088",1446,"PI3Ka_4409",2.223683
"ISTMES1",1446,"PI3Ka_4409",4.898994
"NCIH2172",1446,"PI3Ka_4409",4.659642
"SF539",1446,"PI3Ka_4409",2.481427
"CAL72",1446,"PI3Ka_4409",5.253458
"SKHEP1",1446,"PI3Ka_4409",4.157782
"SF268",1446,"PI3Ka_4409",2.918173
"SKLMS1",1446,"PI3Ka_4409",1.620435
"H4",1446,"PI3Ka_4409",2.158774
"NCIH1915",1446,"PI3Ka_4409",4.849193
"GI1",1446,"PI3Ka_4409",1.73952
"J82",1446,"PI3Ka_4409",2.465119
"KP4",1446,"PI3Ka_4409",2.900794
